inst#,actual,predicted,error,prediction
1,2:FALSE,2:FALSE,,1
2,2:FALSE,2:FALSE,,1
3,2:FALSE,2:FALSE,,1
4,2:FALSE,2:FALSE,,1
5,2:FALSE,2:FALSE,,1
6,2:FALSE,2:FALSE,,1
7,2:FALSE,2:FALSE,,1
8,2:FALSE,2:FALSE,,1
9,2:FALSE,2:FALSE,,1
10,2:FALSE,2:FALSE,,1
11,2:FALSE,2:FALSE,,1
12,1:TRUE,1:TRUE,,1
13,2:FALSE,2:FALSE,,1
14,2:FALSE,2:FALSE,,1
15,2:FALSE,2:FALSE,,1
16,1:TRUE,1:TRUE,,1
17,1:TRUE,1:TRUE,,1
18,2:FALSE,1:TRUE,+,1
19,1:TRUE,1:TRUE,,1
20,1:TRUE,1:TRUE,,1
21,1:TRUE,1:TRUE,,1
22,1:TRUE,1:TRUE,,1
23,1:TRUE,1:TRUE,,1
24,2:FALSE,1:TRUE,+,1
25,1:TRUE,1:TRUE,,1
26,1:TRUE,1:TRUE,,1
27,1:TRUE,1:TRUE,,1
28,1:TRUE,1:TRUE,,1
29,1:TRUE,1:TRUE,,1
30,1:TRUE,1:TRUE,,1
31,1:TRUE,1:TRUE,,1
32,2:FALSE,2:FALSE,,1
33,1:TRUE,1:TRUE,,1
34,1:TRUE,1:TRUE,,1
35,1:TRUE,1:TRUE,,1
36,1:TRUE,1:TRUE,,1
37,1:TRUE,1:TRUE,,1
38,1:TRUE,1:TRUE,,1
39,1:TRUE,1:TRUE,,1
40,1:TRUE,1:TRUE,,1
41,2:FALSE,1:TRUE,+,1
42,1:TRUE,1:TRUE,,1
43,1:TRUE,1:TRUE,,1
44,2:FALSE,1:TRUE,+,1
45,1:TRUE,1:TRUE,,1
46,1:TRUE,1:TRUE,,1
47,1:TRUE,1:TRUE,,1
48,1:TRUE,1:TRUE,,1
49,1:TRUE,1:TRUE,,1
50,1:TRUE,1:TRUE,,1
51,1:TRUE,1:TRUE,,1
52,1:TRUE,1:TRUE,,1
53,2:FALSE,1:TRUE,+,1
54,1:TRUE,1:TRUE,,1
55,1:TRUE,1:TRUE,,1
56,1:TRUE,1:TRUE,,1
57,1:TRUE,1:TRUE,,1
58,2:FALSE,1:TRUE,+,1
59,1:TRUE,1:TRUE,,1
60,1:TRUE,1:TRUE,,1
61,1:TRUE,1:TRUE,,1
62,1:TRUE,1:TRUE,,1
63,1:TRUE,1:TRUE,,1
64,1:TRUE,1:TRUE,,1
65,1:TRUE,1:TRUE,,1
66,1:TRUE,1:TRUE,,1
67,1:TRUE,1:TRUE,,1
68,1:TRUE,1:TRUE,,1
69,2:FALSE,2:FALSE,,1
70,1:TRUE,1:TRUE,,1
71,1:TRUE,1:TRUE,,1
72,2:FALSE,2:FALSE,,1
73,1:TRUE,1:TRUE,,1
74,2:FALSE,2:FALSE,,1
75,2:FALSE,1:TRUE,+,1
76,1:TRUE,1:TRUE,,1
77,2:FALSE,1:TRUE,+,1
78,1:TRUE,1:TRUE,,1
79,1:TRUE,1:TRUE,,1
80,1:TRUE,1:TRUE,,1
81,1:TRUE,1:TRUE,,1
82,1:TRUE,1:TRUE,,1
83,1:TRUE,1:TRUE,,1
84,1:TRUE,1:TRUE,,1
85,1:TRUE,1:TRUE,,1
86,1:TRUE,1:TRUE,,1
87,1:TRUE,1:TRUE,,1
88,1:TRUE,1:TRUE,,1
89,2:FALSE,1:TRUE,+,1
90,1:TRUE,1:TRUE,,1
91,1:TRUE,1:TRUE,,1
92,1:TRUE,1:TRUE,,1
93,1:TRUE,1:TRUE,,1
94,2:FALSE,2:FALSE,,1
95,1:TRUE,1:TRUE,,1
96,1:TRUE,1:TRUE,,1
97,2:FALSE,2:FALSE,,1
98,1:TRUE,1:TRUE,,1
99,1:TRUE,1:TRUE,,1
100,1:TRUE,1:TRUE,,1
101,1:TRUE,1:TRUE,,1
102,1:TRUE,1:TRUE,,1
103,1:TRUE,1:TRUE,,1
104,1:TRUE,1:TRUE,,1
105,1:TRUE,1:TRUE,,1
106,1:TRUE,1:TRUE,,1
107,1:TRUE,1:TRUE,,1
108,2:FALSE,2:FALSE,,1
109,1:TRUE,1:TRUE,,1
110,1:TRUE,1:TRUE,,1
111,1:TRUE,1:TRUE,,1
112,1:TRUE,1:TRUE,,1
113,2:FALSE,2:FALSE,,1
114,2:FALSE,1:TRUE,+,1
115,2:FALSE,1:TRUE,+,1
116,1:TRUE,1:TRUE,,1
117,1:TRUE,1:TRUE,,1
118,1:TRUE,1:TRUE,,1
119,2:FALSE,2:FALSE,,1
120,1:TRUE,1:TRUE,,1
121,1:TRUE,1:TRUE,,1
122,2:FALSE,2:FALSE,,1
